X,Y,OBJECTID,SCE_GEO,SCE_SEM,DATE,NOM,PCODE,ID_TYPE,POPULATION,LONGITUDE,LATITUDE,ORIGINE,TYPE,ID,Carrieres,icon_url
12.2141027563247,3.50744345378247,19203,,,,Banga,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19203",,./0.png
12.2162555443376,3.56361469766754,19204,,,,Koassi,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19204",,./0.png
12.2026492454839,3.59470486854515,19205,,,,Douamengoup,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19205",,./0.png
12.232981308001,3.51949189594335,19206,,,,Andong,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19206",,./0.png
12.2285331171246,3.49679389808677,19207,,,,Biyebe,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19207",,./0.png
12.2288609752463,3.50451534819894,19208,,,,Melan,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19208",,./0.png
12.2396691939016,3.49236410508012,19209,,,,Oloua,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19209",,./0.png
12.2502007499747,3.48748211450984,19210,,,,Loum,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19210",,./0.png
12.2276066977995,3.49028589237142,19211,,,,Bitsok,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19211",,./0.png
12.1706646737546,3.49668930629914,19213,,,,Makaala,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19213",,./0.png
12.1695205825343,3.42915449322829,19247,,,,Bitsokadjap,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19247",,./0.png
12.1884457737792,3.41046549798186,19252,,,,Ofoumbi,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19252",,./0.png
12.1968440698812,3.44375167901366,19257,,,,Zalom,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19257",,./0.png
12.2081684916471,3.45052761877404,19258,,,,Mbaa,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19258",,./0.png
12.2175386571415,3.45867275652124,19259,,,,Azem,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,Carte topo 200000,,"19259",,./0.png
